captive_time,div_time,div_time_dom,div_time_scot,mig_rate_captive,mig_rate_scot,mig_length_scot,pop_size_captive,pop_size_domestic_1,pop_size_lyb_1,pop_size_lyb_2,pop_size_scot_1,pop_size_eu_1,pop_size_eu_2,mutation_rate,recombination_rate
15.319827,73900.65,3399.6436,2632.1655,0.061607026,0.048967008,8.960817,23.924332,250780.39,3217.9995,45437,2804.111,12906.011,28997.316,1.54E-08,1.30E-08
24.741583,130040.39,3801.2634,4651.5195,0.026490312,0.05655404,12.312216,181.86615,149352.47,3786.884,126211.6,1818.9076,83488.83,43543.79,9.27E-09,1.45E-08
45.553864,64096.85,5818.8696,1663.1721,0.022546936,0.036366805,13.956261,157.19118,104239.97,5324.2114,97624.61,9239.057,1377.408,42667.625,1.23E-08,7.53E-09
10.174264,154506.94,6717.353,4719.1587,0.030893505,0.061537158,7.689857,147.6718,605862.44,6532.02,159456.2,2082.1567,41857.723,52447.953,7.87E-09,1.54E-08
22.123592,64478.996,3608.7073,2685.8125,0.008505927,0.028138971,13.5861635,61.28285,87779.62,3876.5615,83140.81,6063.671,3382.8328,28120.715,1.63E-08,1.67E-08
20.635532,125321.17,2979.1006,2633.7527,0.067058966,0.08508128,7.610131,98.71397,122203.836,3165.6748,135024.36,2049.5085,31275.363,41485.99,9.64E-09,2.75E-08
6.1049886,72602.37,3684.5776,2969.9084,0.012548498,0.040471748,12.706404,186.80733,164299.64,3518.4011,117311.76,1380.0094,28358.139,21633.111,1.86E-08,1.11E-08
25.1463,99695.92,3163.8276,2988.3472,0.10530914,0.04874072,10.984869,86.62954,230367.95,3207.1108,139192.03,1831.1196,17295.68,29417.662,1.25E-08,1.30E-08
9.64605,159787.3,4391.991,2151.6726,0.07325762,0.07568465,5.670521,39.33401,427275.44,4185.1797,279973.97,2075.2195,5396.464,74593.42,6.17E-09,1.42E-08
84.47827,107395.47,8434.565,1981.9943,0.037254676,0.029802775,13.880583,74.29123,284617.06,8001.4116,82937.125,2299.726,14273.327,45161.293,9.68E-09,1.23E-08
6.5454063,65129.887,3585.7668,1790.2489,0.019797388,0.053456914,10.441532,83.21465,185531.75,3965.6125,74849.96,1621.4082,38149.855,19560.016,1.91E-08,1.53E-08
28.467552,80913.96,7414.345,3296.9963,0.02820967,0.04558297,12.608698,141.42645,144159.48,6837.088,59232.027,4298.7285,19768.248,33363.582,1.38E-08,7.09E-09
7.290899,63286.633,3737.8926,2431.5767,0.033299867,0.09595435,5.1427035,72.867065,136680.75,3841.643,64905.492,2210.3628,8569.457,26413.793,1.60E-08,2.08E-08
21.929144,105979.71,6517.782,1402.8179,0.03495291,0.050923448,7.810789,67.38992,239097.2,6699.452,96373.305,3614.8247,1249.8142,70228.38,8.02E-09,1.63E-08
17.404194,62868.312,3207.264,8232.455,0.042280905,0.050660525,10.557037,90.42053,195074.55,3064.5137,84459.43,5160.049,50878.63,15683.778,1.97E-08,1.38E-08
8.741377,94453.33,6852.631,2492.9993,0.03071782,0.06304918,7.3129435,78.136856,465387.1,6000.381,58455.598,2173.1018,76200.2,42853.215,1.25E-08,1.14E-08
45.74964,83583.7,4050.4817,2564.0205,0.07329122,0.038764473,13.486344,40.927376,229831.66,4023.5776,165586.2,3189.8313,9304.036,33094.57,1.30E-08,1.53E-08
30.631042,134166.92,5607.2563,2152.2737,0.038620584,0.047986295,11.731943,137.23938,440501.2,5498.823,113391.34,1127.7083,48449.652,49126.34,9.39E-09,1.57E-08
37.6947,106621.22,9907.534,3119.7744,0.11588396,0.061494447,11.540702,72.47072,479967.78,10264.537,89211.53,2464.7659,12519.425,46323.93,1.05E-08,1.34E-08
11.181214,166893.5,3162.9343,4131.9023,0.013698516,0.033541977,19.532812,79.44241,304671.2,3440.4326,177407.64,4741.6885,30390.61,54186.625,6.82E-09,1.73E-08
12.174088,55533.34,4146.0176,2377.5598,0.11782958,0.019324895,27.546824,47.135784,154385.58,4161.0977,59391.938,3729.3867,10181.89,20500.715,2.01E-08,9.68E-09
13.024278,82581.016,3300.3813,3264.383,0.054185838,0.045855533,9.232441,74.44184,253409.58,3061.2537,107417.29,7442.5474,5827.0557,32141.582,1.41E-08,1.32E-08
30.206789,77601.21,4643.2534,2202.4766,0.030028062,0.031152068,23.155806,44.453907,528512.75,4537.6655,80300.14,2343.0251,18665.633,29283.25,1.35E-08,9.88E-09
34.53672,82253.02,2724.7227,3143.4968,0.04466827,0.041432798,15.232058,181.19858,102508.27,3045.1575,87544.19,2059.6482,29238.125,26489.27,1.44E-08,1.12E-08
21.30935,65222.63,5632.984,2222.764,0.039900634,0.026738012,13.113085,42.07718,365424.16,5777.256,46557.55,4977.0767,8351.856,26666.262,1.62E-08,1.09E-08
36.726337,92704.55,2442.8716,2209.7297,0.06810721,0.04685804,8.10494,22.205292,174027.23,2237.8613,70195.09,18138.291,1370.0968,69380.875,9.04E-09,8.43E-09
35.40901,91470.42,3256.8516,2748.8767,0.06150796,0.0420782,14.0105295,109.75995,270867,3392.6345,106655.484,9604.488,2548.5269,65836.06,9.28E-09,1.26E-08
27.734322,78221.71,3163.2512,1690.2964,0.068953685,0.038722552,12.242334,64.19117,217131.53,3386.2734,66250.17,3732.7808,4066.552,37458.49,1.27E-08,9.46E-09
35.076374,165257.44,4248.7964,4622.2363,0.033139754,0.027385265,21.759293,187.16335,309675.72,3915.6907,147550.55,3488.455,21915.918,81303.664,5.93E-09,7.97E-09
38.583202,157456.38,7551.9824,2881.771,0.057866316,0.033477627,15.130976,203.43114,244095.88,8137.623,126912.87,1243.0067,36395.004,62045.277,6.90E-09,8.78E-09
9.150415,140958,6356.442,4715.5464,0.06044096,0.04607133,9.402601,92.28043,206149.45,6151.2056,138326.58,2366.4868,37451.094,55544.832,7.91E-09,1.43E-08
35.18431,65639.4,3318.3552,3910.388,0.08072177,0.059887893,12.369914,137.55858,313419.34,3103.9924,76737.81,2001.5524,21776.121,21808.812,1.98E-08,1.07E-08
41.972374,81896.88,3598.871,3450.8264,0.049153764,0.045794927,8.8823805,96.64209,233413.55,3507.396,58448.35,3524.5972,35739.223,39365.03,1.31E-08,1.59E-08
44.880375,119858.83,8786.601,3237.957,0.1085749,0.07705969,5.396583,142.08815,220119.02,8484.051,122303.4,4897.2983,7298.2266,51861.047,7.99E-09,1.50E-08
3.69401,65733.8,4961.3955,3332.1023,0.01936361,0.0468352,11.699103,105.8964,240984.4,4865.368,70913.84,2875.6843,45482.434,19669.146,1.92E-08,1.90E-08
38.075428,71360.03,2409.149,2278.1428,0.06430027,0.063074514,7.9693274,43.844864,89446.66,2420.8406,79764.49,991.9744,23196.393,22553.432,1.74E-08,1.46E-08
87.32364,114848.17,6361.105,1948.5615,0.05950299,0.057566293,8.247488,116.19358,224866.28,7340.6743,179173.92,1298.7332,14566.9795,36307.156,1.08E-08,8.83E-09
12.046414,70625.85,2658.5488,3980.0706,0.01795003,0.038427215,17.0866,117.69819,223282.83,2720.0066,76313.5,3629.1147,16538.648,25951.736,1.61E-08,1.21E-08
41.024773,135051.02,3822.6135,2902.3308,0.062425554,0.0349317,13.420349,39.05984,122318.21,4108.864,154934.69,6550.0347,11681.522,63555.12,7.40E-09,1.35E-08
19.225946,51574.188,4444.9707,3211.9043,0.008532783,0.041468717,13.504559,256.4588,114240.266,4736.0664,82089.24,1167.178,68994.016,17812.994,2.33E-08,8.39E-09
27.41866,128642.24,5270.2437,2553.1587,0.095260665,0.02974188,18.347551,46.474537,170107.62,5144.301,79194.875,1494.4971,44386.78,60181.727,8.23E-09,1.03E-08
33.927193,128700.164,4292.0884,2231.4253,0.036881693,0.051893335,9.319983,86.08635,121912.01,4026.7712,122675.22,3657.3933,9965.187,58072.258,7.45E-09,1.00E-08
5.187622,67993.32,5951.1025,4288.905,0.00613891,0.045746572,9.44168,48.331665,407856.1,5237.505,64997.914,5087.472,16188.072,24097.691,1.63E-08,1.18E-08
3.2837217,86236.195,3271.966,2847.4644,0.03377974,0.05106773,8.0936,126.54707,227436.47,3239.0625,86239.65,1874.5579,37926.543,27711.74,1.37E-08,1.20E-08
8.2160845,215503.45,4813.5767,3274.738,0.050011862,0.036711916,10.874211,81.4294,193461.8,5476.336,372581.03,1793.3708,11267.69,93810.03,4.78E-09,9.82E-09
28.540035,96704.93,4484.18,7016.441,0.055361424,0.07599251,7.1650834,219.4913,395926.8,3929.3486,109682.46,11312.525,11634.7705,36551.18,1.26E-08,1.08E-08
29.276407,82525.27,2603.237,2390.525,0.014206929,0.05186686,8.762468,65.64199,169430.22,2440.6096,74782.96,2338.3752,7593.944,30539.918,1.48E-08,1.67E-08
8.924062,64915.582,5069.654,2600.4395,0.046124652,0.07724102,6.6742773,65.70556,162337.8,5228.452,98928.57,1078.21,38334.363,14157.201,1.97E-08,1.44E-08
21.527136,123208.22,2851.588,1838.042,0.034608424,0.03457166,17.791553,70.513664,456430.1,2960.6401,140573.28,1330.9774,27683.898,46803.43,1.06E-08,1.35E-08
7.90264,116160.75,6609.288,3539.6277,0.027675577,0.082879335,4.335203,105.49386,257419.83,6855.7944,190214.48,3712.5273,17480.908,34867.07,1.19E-08,1.52E-08
7.975002,84238.375,5373.8105,4856.723,0.22786914,0.09981701,3.393783,64.66206,648209,5507.5933,75922.39,6875.601,8014.5786,41395.25,1.12E-08,2.00E-08
19.185312,198798.39,1661.1035,3550.9202,0.0993199,0.05620461,7.2485113,43.7686,68117.94,1820.9679,222754.52,4343.129,21658.049,58707.953,5.53E-09,1.44E-08
24.803328,71472.83,5779.923,3001.088,0.03823705,0.041926075,13.096035,87.03855,320585.75,6020.2993,125867.945,2836.2114,5659.033,30752.771,1.69E-08,1.30E-08
34.69802,119845.68,5985.681,1234.2714,0.022127327,0.042489115,13.404869,109.86477,201983.52,6083.3867,148597.5,387.80905,37236.348,36307.5,1.12E-08,1.14E-08
37.55973,74558.57,2470.6094,2053.0112,0.04548365,0.032467056,15.8215065,51.56685,204714.39,2880.8079,99827.49,1193.1515,85859.7,35986.465,1.37E-08,1.36E-08
7.269347,134263.17,2912.8013,4194.878,0.098875314,0.07482181,4.9294486,52.843098,103452.34,3033.6384,128436.305,2355.8188,16408.52,47211.055,8.36E-09,1.22E-08
8.887334,113198.586,5196.6226,3948.627,0.019104509,0.044791333,10.613028,63.26237,320295.12,4995.599,120274.24,1572.4807,96900.18,35259.84,1.05E-08,1.31E-08
14.67058,87224.766,6552.0405,3091.3013,0.02495679,0.026765483,24.551651,245.35368,285155,6390.845,96575.99,1749.5016,21999.889,29765.648,1.53E-08,9.75E-09
11.133893,40433.594,3153.4292,2623.1755,0.09512949,0.07472039,5.3444157,74.58741,94336.016,3468.954,44801.938,4414.478,4539.4487,12330.043,2.39E-08,7.39E-09
28.918024,77854.06,4011.2527,4238.3315,0.028274465,0.055615097,7.770297,105.619545,167700.17,3851.676,59091.652,4381.57,14350.441,31178.996,1.44E-08,8.33E-09
21.130205,130447.82,4545.7,3561.5015,0.05042313,0.064140104,7.7466707,58.834923,252167.06,4276.591,153574.67,1619.3591,38854.836,45422.4,9.36E-09,1.69E-08
30.082758,71653.75,6222.3965,3721.2896,0.013741702,0.05103544,10.071607,81.1433,207146.47,5443.864,83876.836,4324.939,12587.952,23751.258,1.53E-08,6.14E-09
20.245207,58845.562,5962.4697,3075.6628,0.089099675,0.06852616,7.2422566,43.564606,372814.53,5737.996,52769.75,2126.4407,25996.72,21840.637,1.88E-08,1.62E-08
18.96467,87705.39,5146.941,2306.8738,0.01886834,0.051644072,9.577871,91.20617,168527.14,5370.342,94655.67,3287.925,7047.605,33860.812,1.40E-08,1.30E-08
59.047657,129649.96,3568.6653,2046.6206,0.057009537,0.051366128,13.356712,84.84164,312976.94,3417.3691,113054.67,3073.1501,21055.357,49716.38,8.76E-09,1.64E-08
5.967838,57620.883,3877.1348,3520.808,0.14809777,0.059022777,7.9337,56.411087,123607.305,4031.771,69100.37,1727.3206,28197.924,18503.885,2.08E-08,1.04E-08
50.928066,120391.18,5582.3237,2955.9407,0.07150942,0.046309285,8.332908,115.39066,283952.56,5474.179,127195.43,5628.365,3996.0906,78500.01,6.60E-09,1.44E-08
9.220824,67189.39,5305.3013,3402.3716,0.012230419,0.04595456,11.072761,27.513792,277072.1,5148.8115,61326.87,3977.7673,12309.223,18758.176,1.72E-08,1.11E-08
18.770863,116503.77,3304.9292,1710.3499,0.025392128,0.03372746,13.76548,39.242645,103695.734,3541.7615,161514.25,1683.1238,4870.0293,38835.46,1.03E-08,1.31E-08
29.248213,141025.38,3732.9414,3856.2854,0.10393147,0.065921165,6.760426,33.49936,243188.06,4086.7761,164348.86,2523.3918,63072.38,48778.91,8.50E-09,1.31E-08
30.99538,169089.31,3825.9253,4021.0535,0.04910122,0.048704647,11.155169,75.13861,260975.12,3867.297,191616.08,3453.8418,39599.195,60667.508,6.76E-09,1.39E-08
7.1765633,108845.72,5046.2446,1796.6823,0.018863766,0.05120894,11.464133,200.69595,546197.7,5141.4023,158942.6,784.4058,19721.12,31148.291,1.20E-08,1.14E-08
26.766232,43069.746,4621.187,3862.1226,0.01374245,0.017941754,30.567822,133.51154,131901.94,4905.0854,72291.664,6863.966,3581.0713,19012.299,2.44E-08,9.00E-09
16.104088,96140.78,5161.8354,3449.9314,0.007032171,0.023407033,20.04204,174.734,197190.2,4950.893,99186.28,3490.9575,18710.688,36163.54,1.24E-08,1.33E-08
15.883381,80056.07,3021.9673,2649.8757,0.03139652,0.028868241,17.293375,138.59232,253867.25,2815.9707,80028.36,1504.1852,35722.32,27721.73,1.60E-08,1.25E-08
27.74054,93935.445,3555.2405,3476.217,0.019284638,0.0363423,16.323097,55.07204,291592.8,3390.3125,79496.04,3834.3628,47189.945,42316.41,1.11E-08,1.64E-08
27.144247,149907.86,4471.6333,1873.1577,0.029372675,0.031791918,15.343017,95.844025,205969.66,4735.1357,164903.38,2382.3796,5578.811,54505.938,7.50E-09,1.21E-08
14.965829,77717.414,3380.5845,3343.568,0.045598917,0.046908315,9.437241,47.594826,112791.695,3184.7886,68792.91,3984.138,10205.737,29543.588,1.60E-08,1.95E-08
37.47745,104024.57,5014.08,3874.0044,0.08659082,0.10332849,5.271719,107.502495,367024.8,4835.205,105857.586,4091.6238,20273.066,41241.97,1.07E-08,1.26E-08
19.640743,103674.766,3975.5527,4545.4526,0.0354668,0.060272645,9.859033,38.375664,352940.75,3706.446,100580.52,2518.4119,93636.89,34876.414,1.19E-08,1.28E-08
15.152712,147386.55,2607.706,2305.6135,0.015799437,0.030496407,14.928884,65.72443,72038.61,3185.8062,160466.55,1400.3826,7492.433,59003.81,7.63E-09,1.62E-08
16.58768,119275.68,4379.861,4224.687,0.04235671,0.046690848,8.081931,119.19306,239490.88,4158.5986,124067.43,12789.757,5674.0947,66319.27,7.27E-09,1.04E-08
14.750669,95634.99,3663.7258,2272.995,0.026222697,0.019942246,17.914907,83.61156,205350.66,3319.1147,112709.97,2069.028,50217.01,28702.186,1.39E-08,1.30E-08
16.269005,113746.92,2919.026,3389.9731,0.027023898,0.04003651,13.368001,186.4383,389245.06,2760.162,117686.24,2400.3333,61732.348,42367.695,9.89E-09,1.37E-08
23.85858,130632.305,2508.6445,2631.754,0.04194687,0.04803582,12.948678,99.342285,142304.8,2399.102,147556.03,2441.004,9568.312,49965.305,9.26E-09,6.19E-09
29.760391,97300.41,5135.5605,4753.211,0.0590018,0.08233681,5.622438,142.02753,156248.17,5070.06,154038.19,4590.077,10456.4,40203.234,1.10E-08,9.82E-09
18.857805,92806.19,5203.1685,2800.435,0.069443084,0.0788835,5.7141285,67.55549,410214.16,5205.859,98059.24,3170.4333,16769.656,28670.533,1.39E-08,1.24E-08
24.082258,100555.49,2664.4907,1353.0292,0.047047313,0.064953044,6.833645,65.86416,327826.6,2781.369,76819.75,1345.0834,5036.97,43273.3,1.02E-08,1.02E-08
13.287376,53257.12,6245.0107,2834.7944,0.015211316,0.0344184,12.157515,110.023094,184921.28,6221.7144,100937.5,3710.8108,4903.7715,16477.516,2.14E-08,1.47E-08
29.291725,86767.38,9519.555,2355.401,0.06421713,0.060029864,10.044375,147.08984,257523.47,9766.498,90092.414,1326.7219,21962.344,28432.555,1.44E-08,9.98E-09
26.162432,94917.82,2620.91,1704.7358,0.021342026,0.03631327,15.71507,65.508156,190607.62,2860.6445,116941.36,967.15027,18129.504,27174.916,1.46E-08,1.58E-08
14.170515,57868.254,6262.5806,2195.5684,0.043120414,0.052194327,11.692539,313.38687,291289.06,6107.0454,46897.074,1575.697,12269.691,18988.598,2.02E-08,1.62E-08
17.97529,123870.58,7879.165,2550.1145,0.033630617,0.046421014,11.1883,137.8924,221762.11,7357.846,111161.16,865.806,29766.36,45415.25,9.44E-09,1.65E-08
49.427227,136488.62,4052.9468,3956.7996,0.09857965,0.070560336,5.7385635,46.27915,214501.19,4368.7974,170082.81,4742.1997,17149.518,53008.277,8.33E-09,1.30E-08
13.858046,68795.6,2398.234,3442.9304,0.04629155,0.05837918,8.627847,98.50394,142971.06,2300.0364,62664.918,1550.3976,49261.082,25184.297,1.69E-08,1.63E-08
74.26134,67440.53,1759.3533,3482.4285,0.06709525,0.06469417,7.5900965,118.08579,137481.75,1574.0615,52105.1,2910.202,12699.936,24551.824,1.80E-08,1.35E-08
43.054058,76474.95,2224.401,1674.0806,0.050410453,0.061003316,10.054817,105.4834,468034.03,2302.286,94377.414,3041.9734,12482.134,28560.283,1.72E-08,2.41E-08
20.876684,93361.63,5853.5894,3276.7595,0.012707257,0.035925232,16.52234,124.39797,214813.58,5731.3843,105591.6,3284.8254,55986.297,29598.24,1.34E-08,1.10E-08
6.838415,143425.16,4371.3857,2965.394,0.06994817,0.11081168,3.5717766,59.07348,193302.45,4655.891,215865.05,2994.278,3869.2932,51570.45,7.58E-09,1.69E-08
10.63335,116292.2,4248.205,2548.3774,0.01478246,0.050891984,9.774911,298.91748,374967.16,3867.437,102094.7,2038.1702,6359.3647,49247.977,9.44E-09,1.47E-08
36.106853,156328.95,2305.3904,2578.1733,0.037927892,0.03658591,13.078539,328.6013,155495.25,2432.2295,213132.14,831.7669,28317.602,47538.34,8.42E-09,1.05E-08
34.658215,109891.555,3304.712,2332.2607,0.07709448,0.0999477,5.20524,112.17123,187854.69,3767.993,225235.44,2590.4087,10791.029,33480.176,1.22E-08,1.77E-08
16.808382,129172.46,5150.894,3395.6545,0.08094882,0.065727286,6.3878455,38.734814,327716.28,5071.772,129627.836,3520.593,25639.535,46752.344,1.01E-08,1.12E-08
44.44038,76153.484,3870.5144,2205.0425,0.04817511,0.033353053,20.01864,82.42554,198873.48,3675.0042,76157.84,5253.8086,7413.949,29650.508,1.40E-08,1.55E-08
17.929724,82374.55,6934.902,2589.8037,0.019068696,0.06491808,10.377682,44.14465,369844.5,6885.91,84367.49,1656.7592,128938.87,26258.398,1.64E-08,1.54E-08
38.094936,111449.34,7513.907,1572.0803,0.038616918,0.030557768,23.880785,41.952244,188879.17,8284.507,99607.06,879.4753,60439.293,40212.973,9.98E-09,9.36E-09
36.14072,135088.38,1913.5446,2895.6584,0.09201113,0.0724049,7.893132,33.433094,55683.05,2053.9717,197721.25,1879.3397,22828.797,39787.71,8.84E-09,2.05E-08
27.87898,130593.44,11053.675,1532.7303,0.041330714,0.039655544,12.127822,201.65237,209487.92,9849.051,145028.2,1619.2017,5423.3486,61850.32,7.70E-09,1.47E-08
36.523067,135036.6,2238.522,2662.2163,0.080549724,0.063043185,7.2538886,41.043022,251939.67,2493.4333,205252.36,2415.4075,27060.195,42069.312,9.69E-09,1.42E-08
24.632105,43803.4,2851.5974,2845.8784,0.055595834,0.06001913,8.875902,71.215866,89952.305,2386.6265,60968.008,1616.1154,18053.797,13807.755,2.52E-08,1.63E-08
23.399717,62935.26,3549.6775,1914.4546,0.065653324,0.057671804,7.8740788,101.30622,90887.39,3654.0774,91324.336,2059.2563,7944.386,14369.575,2.11E-08,1.56E-08
23.047272,68983.42,4395.209,2575.6777,0.007402997,0.026578102,17.860483,63.221565,140682.17,4958.803,100458.39,1802.3114,42852.723,20013.463,1.84E-08,1.03E-08
5.443754,74521.39,9525.066,7444.606,0.016789569,0.049045585,10.249653,32.219822,270944.25,8457.054,85094.17,5657.7876,16992.87,25535.799,1.58E-08,1.14E-08
12.321425,173722.61,5187.22,2316.3232,0.07345486,0.042053614,14.500645,77.11383,370552.75,6232.9976,204969.12,2332.1985,19921.014,86030.67,6.05E-09,1.33E-08
15.563867,77479.57,5392.508,3470.023,0.03271906,0.0377949,12.98249,193.8779,169412.77,5220.331,76408.9,1863.0223,23876.96,27145.904,1.56E-08,1.60E-08
11.346859,144734.89,4125.406,4004.9417,0.09520466,0.057409383,8.153312,562.96344,243123.6,4154.456,248047.19,4075.4578,15985.078,49133.37,8.19E-09,1.01E-08
42.965725,111654.46,3324.0183,2728.9343,0.057733305,0.040228374,13.299554,60.60962,310670.8,3317.8613,104269.31,3352.0159,21855.514,51516.973,9.55E-09,1.06E-08
41.847675,74858.88,3072.4204,3138.3296,0.022294194,0.033799417,15.385523,135.37215,229472.47,3062.9531,51735.527,4681.577,9646.337,34243.754,1.36E-08,1.42E-08
38.708298,102482.945,5354.7188,3681.7783,0.027199231,0.022514079,23.412626,65.578766,268422.53,5140.667,104190.68,1231.3046,43921.438,31989.691,1.19E-08,2.25E-08
24.973133,83782.336,6094.5073,5119.3164,0.08981357,0.073755875,6.9226108,43.782635,281060.34,5699.1006,91708.97,3408.893,16335.494,28799.58,1.42E-08,1.14E-08
8.079567,51375.277,5756.1978,1979.7114,0.050154082,0.060360923,6.9383435,212.84064,126477.64,5775.102,97298.28,5819.2974,757.2436,32513.664,1.48E-08,1.58E-08
38.74069,131784.88,4208.988,3653.4294,0.048078306,0.062763035,7.880491,110.219894,249883.97,4240.2837,123419.195,5863.518,4186.948,70002.7,7.02E-09,1.04E-08
28.250786,50197.906,3036.1943,4626.033,0.04753745,0.042513672,13.8736725,206.07318,183865.14,3171.5127,53601.934,2166.317,46965.46,13954.963,2.37E-08,1.99E-08
43.704136,72404.69,5299.026,3028.0918,0.06544822,0.058646314,11.889748,54.742283,244620.9,4836.4736,56907.285,1173.8253,187746.14,28151.223,1.68E-08,1.58E-08
12.447539,162409.97,3884.248,2117.5938,0.038760863,0.03944787,14.053553,67.61762,212130.2,3390.8167,117267.57,2624.568,12614.367,78609.83,5.99E-09,1.08E-08
9.467758,95818.49,4154.8643,2296.0334,0.04466583,0.052848887,8.039591,71.35503,406794.8,4076.5854,83207.76,3277.1592,6796.7036,36917.723,1.25E-08,1.88E-08
23.232012,61733.41,6182.6943,3103.0332,0.040677644,0.05241144,10.474405,112.4504,171823.17,5861.326,88336.305,1662.2635,10203.401,15716.164,1.99E-08,2.05E-08
11.491982,78030.76,4949.444,3974.381,0.015465912,0.041973222,13.081344,126.34689,110644.914,5055.6187,98041.38,1247.2607,300994.47,20921.43,1.56E-08,1.56E-08
56.23346,91677.4,3647.1492,6008.85,0.02561128,0.032795325,14.739637,130.94774,235408.98,3732.379,114677.33,10044.474,15357.049,32890.37,1.16E-08,1.28E-08
26.514475,166091.98,8030.707,2609.669,0.049165893,0.035291567,12.93429,52.037018,174488.88,8800.639,194327.17,4142.706,3835.2734,65415.426,6.56E-09,1.15E-08
7.404949,98494.79,4984.411,2080.2979,0.06728678,0.051182114,8.873992,54.702286,132821,5102.2627,115385,1341.1049,13692.713,32000.125,1.28E-08,1.41E-08
27.29549,63900.684,7709.118,3151.6523,0.027603064,0.05614902,8.225401,24.180325,418414.62,7361.713,55036.684,3271.1208,37895.992,18902.973,2.02E-08,1.74E-08
7.834666,76276.03,9195.265,3770.804,0.05909311,0.0787222,5.1172147,101.74541,236208.23,8610.212,86304.16,3598.919,18146.3,25496.842,1.59E-08,1.76E-08
13.117631,70304.44,3489.1104,2070.9648,0.025537256,0.045985017,14.472917,79.09151,384206.44,2841.8567,76708.695,1092.5912,11685.611,24161.064,1.85E-08,1.25E-08
9.045839,67819.055,6806.167,2892.8994,0.011662153,0.045462567,10.045688,89.03872,213965.08,6762.204,45611.746,1471.0051,29408.434,23772.604,1.85E-08,1.21E-08
20.773138,99055.93,3313.1562,2922.5146,0.1085097,0.03987372,16.69637,41.10401,198500.78,3378.638,136650.9,1350.6891,16434.107,29211.066,1.42E-08,1.16E-08
94.14046,147052.27,5675.81,3734.9565,0.039132684,0.055550493,9.769976,70.03053,311823.1,5312.8506,166336.58,2619.2996,30093.06,54305.145,7.31E-09,1.16E-08
18.242704,201839.1,2941.8096,2498.5034,0.05930728,0.097329766,7.1122003,82.5627,266699.62,2871.3738,165143.22,1526.2474,58200.44,66710.41,6.27E-09,1.39E-08
17.024035,102109.22,4420.2153,2447.6697,0.051785976,0.04702856,6.9059,26.133278,312932.2,4496.234,119037.5,3696.9536,9548.495,33411.504,1.25E-08,1.81E-08
63.093845,64812.215,6670.4634,3419.2922,0.02316719,0.044108395,11.758377,54.82348,271931.8,6974.6245,82467.69,1403.2762,161020.11,18047.701,1.87E-08,1.20E-08
7.088687,93382.12,6843.9775,3805.87,0.10228604,0.053710725,10.433892,117.14953,219038.7,6974.272,110393.23,3321.274,29316.727,32788.492,1.39E-08,1.75E-08
38.004784,91463.52,2834.7363,2633.4136,0.036527637,0.037892245,14.674471,109.51606,205968.67,3023.0193,77305.98,1777.7008,36245.645,37316.617,1.20E-08,1.48E-08
29.316011,110573.92,2569.4731,6269.453,0.045153227,0.04579255,11.074192,85.801285,142665.3,2270.39,94284.57,9296.647,21591.31,59367.418,8.11E-09,1.17E-08
10.685044,64139.41,2468.8323,3428.3564,0.08363881,0.04927041,7.5434685,44.77846,136787.55,2331.3188,75970.04,5582.1157,6676.6694,24427.576,1.73E-08,2.19E-08
20.09871,141477.05,4354.825,4587.6304,0.043805186,0.0655121,8.156413,107.55217,347749.38,4355.191,171755.02,3958.596,6801.943,71269.51,6.73E-09,7.74E-09
26.030365,141087,4712.471,3525.2495,0.02400287,0.044713315,13.380701,93.2179,213908.78,4489.383,117975.83,2953.433,47954.844,55828.42,7.30E-09,1.17E-08
31.10675,105032.59,4289.9766,1659.2297,0.04680886,0.032099128,14.358172,132.80916,511323.22,4529.1445,111780.164,1978.8026,17434.158,34435.168,1.23E-08,7.45E-09
13.903478,108855.8,5263.021,3913.4023,0.05870056,0.03861195,15.947117,48.924862,207093.33,4869.351,123301.914,1448.9589,49805.69,35552.523,1.14E-08,1.33E-08
14.120893,102129.375,5163.9966,2531.824,0.07801258,0.08950153,4.500316,37.977627,192846.9,5280.975,105288.93,2891.3328,30760.281,34203.867,1.21E-08,2.25E-08
13.393573,86022.22,8819.224,2222.4639,0.04311215,0.05464193,7.606444,196.88156,349077.12,8208.137,94666.78,1873.6086,5835.2915,33985.53,1.30E-08,1.83E-08
46.23275,107426.414,4896.794,1809.0764,0.034551915,0.037017517,15.600159,53.81401,363078.66,4941.869,75321.92,2450.0613,9053.197,45885.254,1.07E-08,1.61E-08
39.323475,128744.35,3619.1365,3456.9033,0.05317685,0.051539015,12.471033,97.980576,208820.9,4099.6343,280240.28,2270.0803,17527.885,41467.316,1.04E-08,7.60E-09
16.483032,203819.06,3027.0872,5141.653,0.011949762,0.03904899,12.998225,26.945354,176559,3265.84,218233.47,2532.0303,265630.97,67831.55,5.91E-09,1.57E-08
12.283224,88148.56,3654.1646,2480.5996,0.0168467,0.06779909,5.4455867,55.46971,184245.67,3400.96,114461.42,2816.1653,7916.221,34322.055,1.17E-08,1.30E-08
22.732496,91204.05,3205.2334,3281.9949,0.093034066,0.063031554,7.717774,213.64577,498123.2,2937.0762,94870.58,3613.5664,44928.547,27315.12,1.36E-08,2.02E-08
14.076311,76883.516,3199.9592,4144.7886,0.025826475,0.033897035,19.961206,305.5368,190309.2,3239.171,85844.8,3396.322,13835.093,28547.457,1.46E-08,1.50E-08
